latitude,longitude,pollutant_min,pollutant_max,pollutant_avg
22.629801,88.352017,14.0,45.0,30.0
22.554954,88.292568,1.0,2.0,1.0
22.6025571,88.3105664,49.0,106.0,78.0
22.5687319,88.2797276,3.0,11.0,8.0
22.55664,88.342674,9.0,10.0,9.0
22.49929,88.36917,11.0,12.0,11.0
22.627847,88.380669,98.0,233.0,144.0
22.627847,88.380669,3.0,9.0,7.0
22.51106,88.35142,8.0,22.0,12.0
22.51106,88.35142,6.0,20.0,12.0
22.51106,88.35142,30.0,101.0,40.0
22.5448082,88.3403691,4.0,7.0,6.0
26.6879226,88.4152495,10.0,10.0,10.0
16.5150833,80.5181667,10.0,22.0,17.0
16.5150833,80.5181667,36.0,69.0,49.0
14.675886,77.593027,68.0,86.0,79.0
14.675886,77.593027,78.0,93.0,87.0
14.675886,77.593027,13.0,22.0,14.0
14.675886,77.593027,10.0,16.0,11.0
13.20488,79.097889,40.0,44.0,41.0
14.465052,78.824187,38.0,242.0,112.0
14.465052,78.824187,25.0,30.0,26.0
16.9872867,81.7363176,18.0,49.0,29.0
24.792403,84.992416,12.0,16.0,13.0
24.762518,84.982348,6.0,11.0,9.0
24.762518,84.982348,10.0,50.0,28.0
25.697189,85.2459,58.0,204.0,120.0
25.697189,85.2459,5.0,8.0,7.0
25.560083,87.553265,47.0,193.0,118.0
25.560083,87.553265,19.0,27.0,23.0
26.0881305,87.93840336,9.0,13.0,10.0
26.0881305,87.93840336,6.0,10.0,8.0
13.67,79.35,73.0,136.0,90.0
13.67,79.35,12.0,35.0,28.0
13.615387,79.40923,67.0,141.0,91.0
13.615387,79.40923,28.0,41.0,31.0
13.615387,79.40923,14.0,26.0,16.0
16.536107,80.594233,19.0,24.0,20.0
16.536107,80.594233,5.0,7.0,5.0
16.536107,80.594233,8.0,16.0,11.0
16.486692,80.699436,11.0,21.0,14.0
16.509717,80.612222,91.0,109.0,99.0
16.554731,80.64911,17.0,30.0,28.0
16.554731,80.64911,24.0,30.0,28.0
17.72,83.3,50.0,168.0,71.0
17.72,83.3,25.0,175.0,67.0
17.72,83.3,3.0,4.0,3.0
26.446912,91.439057,136.0,169.0,152.0
26.446912,91.439057,13.0,15.0,14.0
24.82827,92.79525,51.0,66.0,57.0
24.82827,92.79525,1.0,2.0,1.0
26.146529,87.454184,2.0,33.0,17.0
25.5626095,84.663264,10.0,10.0,10.0
26.0881305,87.93840336,16.0,24.0,20.0
27.308328,84.531742,4.0,12.0,7.0
27.308328,84.531742,32.0,33.0,33.0
26.63086,84.90051,64.0,234.0,114.0
25.376776,86.471523,13.0,36.0,26.0
26.1403345,85.3650192,5.0,14.0,10.0
26.1209,85.3647,6.0,24.0,9.0
25.586562,85.043586,5.0,8.0,6.0
25.586562,85.043586,9.0,46.0,34.0
25.619651,85.147382,86.0,212.0,158.0
26.071318,91.87488,32.0,32.0,32.0
26.1875,91.744194,1.0,1.0,1.0
26.1875,91.744194,12.0,102.0,27.0
26.181742,91.78063,3.0,4.0,3.0
26.349082,92.68449,83.0,133.0,109.0
25.265194,87.012947,70.0,85.0,74.0
25.56752,83.966379,3.0,3.0,3.0
25.56752,83.966379,21.0,29.0,24.0
25.7808257,84.7446768,3.0,116.0,25.0
24.7955,84.9994,9.0,9.0,9.0
25.251013,86.989001,6.0,14.0,9.0
30.751462,76.762879,3.0,6.0,5.0
30.751462,76.762879,7.0,9.0,8.0
30.751462,76.762879,40.0,94.0,51.0
21.185571,81.343175,7.0,10.0,9.0
21.185571,81.343175,2.0,15.0,12.0
21.224231,81.40835,25.0,80.0,47.0
21.224231,81.40835,9.0,101.0,30.0
21.224231,81.40835,2.0,23.0,11.0
22.08815,82.13737,40.0,111.0,75.0
22.06631475,83.33820077,30.0,94.0,67.0
28.815329,77.15301,68.0,480.0,328.0
28.815329,77.15301,4.0,43.0,14.0
28.647622,77.315809,35.0,77.0,57.0
28.647622,77.315809,1.0,13.0,8.0
28.695381,77.181665,34.0,152.0,79.0
28.4706914,77.1099364,8.0,80.0,36.0
25.892357,86.590325,75.0,347.0,174.0
25.892357,86.590325,4.0,4.0,4.0
25.892357,86.590325,17.0,19.0,18.0
25.892357,86.590325,7.0,12.0,10.0
26.2271665,84.3570427,1.0,15.0,3.0
26.2271665,84.3570427,1.0,2.0,1.0
30.735567,76.775714,93.0,322.0,206.0
30.735567,76.775714,23.0,119.0,60.0
22.1910172,83.5197009,1.0,2.0,2.0
22.1910172,83.5197009,16.0,45.0,28.0
21.219665,81.630094,12.0,106.0,45.0
21.219665,81.630094,1.0,59.0,37.0
21.237755,81.705301,23.0,36.0,28.0
21.371751,81.664929,2.0,2.0,2.0
21.371751,81.664929,3.0,3.0,3.0
22.118125,83.140608,5.0,65.0,22.0
22.118125,83.140608,2.0,103.0,54.0
22.368195,82.746431,35.0,199.0,68.0
22.368195,82.746431,1.0,21.0,10.0
22.12665,83.483212,28.0,107.0,73.0
22.12665,83.483212,1.0,49.0,18.0
25.599486,85.113666,6.0,7.0,6.0
25.596727,85.085624,3.0,151.0,151.0
25.366336,87.117468,5.0,6.0,6.0
25.366336,87.117468,21.0,44.0,33.0
25.0328,85.41948,8.0,283.0,90.0
25.0328,85.41948,18.0,24.0,21.0
28.498571,77.26484,26.0,110.0,69.0
28.5710274,77.0719006,20.0,195.0,110.0
28.6811736,77.3025234,133.0,395.0,247.0
28.54246,77.191651,79.0,439.0,305.0
28.7762,77.051074,17.0,88.0,38.0
28.7762,77.051074,6.0,82.0,21.0
28.5512005,77.2735737,116.0,472.0,341.0
28.656756,77.227234,11.0,23.0,17.0
28.656756,77.227234,1.0,95.0,35.0
28.73282,77.170633,141.0,460.0,323.0
28.73282,77.170633,18.0,37.0,27.0
28.58028,77.233829,85.0,459.0,350.0
28.58028,77.233829,115.0,441.0,311.0
28.58028,77.233829,90.0,170.0,126.0
23.221714,72.654328,2.0,5.0,3.0
23.221714,72.654328,22.0,41.0,27.0
23.221714,72.654328,4.0,91.0,46.0
20.362421,72.918013,3.0,20.0,14.0
22.969611,72.6435,75.0,266.0,131.0
22.969611,72.6435,18.0,43.0,25.0
28.6701,76.9254,54.0,308.0,187.0
23.020509,72.579261,3.0,75.0,50.0
23.016834,72.625775,5.0,15.0,7.0
23.016834,72.625775,21.0,56.0,32.0
23.041137,72.456691,1.0,63.0,27.0
23.023389,72.515201,12.0,82.0,31.0
23.023389,72.515201,6.0,32.0,12.0
23.023389,72.515201,2.0,78.0,29.0
23.076793,72.627874,3.0,11.0,5.0
23.076793,72.627874,5.0,15.0,8.0
21.613267,73.010555,58.0,233.0,138.0
23.243639,72.68994,5.0,68.0,21.0
28.674045,77.131023,5.0,9.0,7.0
28.63611,77.173332,5.0,181.0,64.0
28.563262,77.186937,93.0,500.0,388.0
28.563262,77.186937,1.0,127.0,34.0
28.732528,77.11992,125.0,500.0,361.0
28.732528,77.11992,15.0,136.0,79.0
28.3419248,77.319699,82.0,396.0,268.0
28.3419248,77.319699,3.0,3.0,3.0
28.3419248,77.319699,15.0,104.0,29.0
28.593883,76.270653,9.0,11.0,11.0
28.593883,76.270653,8.0,25.0,14.0
28.684678,77.076574,10.0,41.0,24.0
28.684678,77.076574,4.0,79.0,19.0
28.60909,77.0325413,72.0,500.0,292.0
28.60909,77.0325413,7.0,12.0,9.0
28.60909,77.0325413,16.0,24.0,19.0
28.822836,77.101981,97.0,494.0,366.0
28.56789,77.250515,35.0,124.0,69.0
28.56789,77.250515,2.0,108.0,22.0
28.56789,77.250515,2.0,228.0,215.0
28.530785,77.271255,3.0,198.0,38.0
28.623763,77.287209,8.0,12.0,10.0
28.623763,77.287209,1.0,222.0,222.0
28.6514781,77.1473105,34.0,132.0,76.0
28.5504249,77.2159377,1.0,32.0,13.0
28.5504249,77.2159377,18.0,162.0,108.0
23.107969,72.574648,8.0,21.0,14.0
22.977134,72.553024,88.0,211.0,156.0
13.029152,77.585901,5.0,25.0,11.0
12.938539,77.5901,23.0,52.0,39.0
12.938539,77.5901,15.0,43.0,29.0
12.938539,77.5901,3.0,4.0,3.0
12.938539,77.5901,8.0,17.0,13.0
12.920984,77.584908,7.0,40.0,23.0
12.920984,77.584908,1.0,12.0,6.0
12.7816279,77.6299145,4.0,5.0,4.0
12.7816279,77.6299145,20.0,21.0,20.0
13.003872,77.664217,10.0,14.0,12.0
13.0246342,77.5080115,20.0,37.0,25.0
13.0246342,77.5080115,88.0,132.0,108.0
13.0246342,77.5080115,29.0,33.0,32.0
13.0246342,77.5080115,50.0,63.0,59.0
13.0246342,77.5080115,21.0,22.0,21.0
12.917348,77.622813,44.0,108.0,65.0
30.7057778,76.8531805555555,16.0,41.0,21.0
29.432304,76.972765,18.0,19.0,19.0
28.52123,76.37138,53.0,140.0,105.0
28.52123,76.37138,30.0,38.0,34.0
29.5364,75.0158,1.0,23.0,11.0
29.0272,77.0621,50.0,275.0,139.0
29.503664,75.467934,13.0,15.0,14.0
29.503664,75.467934,10.0,11.0,10.0
28.4227,77.0667,9.0,14.0,12.0
28.4227,77.0667,1.0,13.0,7.0
28.4275,77.1465,12.0,24.0,16.0
28.4501238,77.0263051,152.0,500.0,414.0
28.4501238,77.0263051,65.0,114.0,97.0
29.966942,76.875879,2.0,21.0,10.0
28.360699,76.93609,96.0,500.0,349.0
28.360699,76.93609,4.0,23.0,14.0
28.060249,76.113115,6.0,30.0,19.0
30.943887,76.801991,8.0,40.0,27.0
30.943887,76.801991,2.0,5.0,3.0
34.06313,74.96017,45.0,249.0,107.0
23.80569,86.44268,1.0,27.0,25.0
23.80569,86.44268,22.0,138.0,60.0
28.2068,76.7997,7.0,20.0,14.0
28.39072,77.30059,8.0,8.0,8.0
28.376058,77.315741,14.0,15.0,15.0
29.503664,75.467934,57.0,135.0,91.0
29.307814,76.337619,2.0,115.0,52.0
29.6953,77.0027,6.0,6.0,6.0
29.6953,77.0027,40.0,71.0,51.0
29.6953,77.0027,36.0,36.0,36.0
29.966942,76.875879,96.0,319.0,208.0
16.172806,75.659694,10.0,36.0,23.0
12.9352049,77.6814488,109.0,170.0,141.0
12.951913,77.539784,2.0,2.0,2.0
12.917348,77.622813,7.0,12.0,9.0
12.917348,77.622813,25.0,94.0,34.0
11.55358,76.55521,2.0,7.0,4.0
13.328028,75.797056,11.0,42.0,19.0
13.328028,75.797056,30.0,65.0,41.0
14.4758,75.9052,1.0,58.0,5.0
14.4758,75.9052,19.0,20.0,20.0
15.459706,75.008381,80.0,92.0,85.0
16.7602,77.1428,14.0,24.0,20.0
10.073232,76.302765,9.0,100.0,48.0
10.073232,76.302765,11.0,18.0,14.0
11.875,75.3732,62.0,74.0,68.0
11.875,75.3732,15.0,17.0,17.0
11.875,75.3732,2.0,2.0,2.0
8.8787,76.6073,30.0,37.0,34.0
8.5637,76.8865,7.0,9.0,8.0
22.9682591,76.064118,16.0,69.0,25.0
22.9682591,76.064118,24.0,102.0,41.0
26.203442,78.193251,20.0,121.0,53.0
26.203442,78.193251,20.0,64.0,32.0
26.259242,78.216432,79.0,345.0,217.0
26.259242,78.216432,11.0,96.0,53.0
26.200388,78.147714,26.0,154.0,68.0
22.7289,75.8076,86.0,331.0,182.0
12.733409,77.298051,19.0,40.0,30.0
13.94,75.555917,22.0,40.0,30.0
16.802639,75.722694,12.0,119.0,20.0
16.802639,75.722694,14.0,17.0,16.0
16.7602,77.1428,8.0,17.0,13.0
22.624758,75.675238,100.0,406.0,217.0
22.624758,75.675238,79.0,272.0,158.0
22.624758,75.675238,16.0,48.0,25.0
22.624758,75.675238,12.0,41.0,24.0
23.331731,75.045981,3.0,159.0,93.0
23.838586,78.759431,52.0,213.0,138.0
23.838586,78.759431,29.0,60.0,37.0
10.5324,76.2159,51.0,61.0,56.0
10.5324,76.2159,6.0,8.0,7.0
23.264759,77.381568,79.0,181.0,125.0
23.210494,77.425409,15.0,26.0,19.0
23.233584,77.400574,58.0,114.0,89.0
23.233584,77.400574,6.0,8.0,7.0
15.459706,75.008381,48.0,102.0,58.0
15.3714823,75.1160168,1.0,2.0,2.0
15.3714823,75.1160168,16.0,25.0,20.0
17.336318,76.847397,13.0,61.0,42.0
17.336318,76.847397,17.0,79.0,54.0
17.336318,76.847397,3.0,7.0,4.0
22.431,75.5213,33.0,180.0,130.0
22.431,75.5213,18.0,104.0,34.0
22.678,75.8559,9.0,16.0,12.0
22.678,75.8559,33.0,43.0,38.0
23.163174,79.973061,1.0,2.0,1.0
23.218135,79.95777,63.0,397.0,239.0
23.218135,79.95777,3.0,7.0,6.0
23.50016,80.23284,3.0,5.0,4.0
23.10844,77.511428,7.0,9.0,7.0
19.9775302,79.2337086,1.0,7.0,4.0
19.9775302,79.2337086,17.0,19.0,18.0
20.918946,74.776388,69.0,161.0,110.0
20.918946,74.776388,9.0,40.0,23.0
20.918946,74.776388,13.0,71.0,28.0
21.001264,75.565602,98.0,153.0,118.0
21.001264,75.565602,5.0,26.0,9.0
21.001264,75.565602,2.0,3.0,3.0
19.854616,75.905894,53.0,148.0,82.0
19.854616,75.905894,19.0,67.0,52.0
19.25292,73.142019,36.0,36.0,36.0
20.939198,77.765701,46.0,74.0,56.0
20.939198,77.765701,38.0,81.0,41.0
19.87562,75.38731,57.0,107.0,78.0
19.87562,75.38731,1.0,3.0,2.0
19.87562,75.38731,4.0,93.0,46.0
19.8389439,75.244448,16.0,28.0,19.0
19.863756,75.321188,71.0,234.0,129.0
19.863756,75.321188,18.0,100.0,48.0
19.863756,75.321188,22.0,111.0,28.0
19.16485,73.23409,72.0,162.0,117.0
19.0364585,72.8954371,14.0,97.0,40.0
19.10078,72.87462,79.0,180.0,104.0
18.91,72.82,66.0,135.0,97.0
19.04946,72.923,45.0,156.0,99.0
19.04946,72.923,22.0,70.0,42.0
19.083694,72.920967,38.0,108.0,72.0
19.083694,72.920967,1.0,62.0,23.0
19.2058,72.8682,22.0,24.0,23.0
19.0243902,73.0406721,1.0,158.0,32.0
19.309073,73.057223,52.0,243.0,121.0
19.309073,73.057223,14.0,48.0,37.0
19.786089,72.757971,20.0,63.0,33.0
19.9629,79.298714,18.0,47.0,32.0
19.9629,79.298714,29.0,32.0,31.0
19.9775302,79.2337086,42.0,138.0,80.0
19.2243333,72.8658113,27.0,42.0,34.0
18.9767,72.838,65.0,132.0,95.0
18.9767,72.838,49.0,133.0,90.0
18.9767,72.838,1.0,10.0,4.0
18.9767,72.838,1.0,58.0,19.0
19.11074,72.86084,102.0,140.0,114.0
19.11074,72.86084,2.0,82.0,55.0
19.11074,72.86084,2.0,32.0,3.0
19.215859,72.831718,64.0,113.0,87.0
19.0632143,72.8456324,60.0,136.0,90.0
19.0632143,72.8456324,3.0,98.0,26.0
19.1653323,72.922099,49.0,75.0,63.0
19.0863,72.8888,73.0,103.0,90.0
19.0863,72.8888,5.0,8.0,6.0
19.19709,72.82204,54.0,115.0,85.0
19.192056,72.9585188,14.0,78.0,27.0
16.6870449,74.2505872,3.0,4.0,4.0
18.39963,76.57452,3.0,15.0,7.0
18.1023399,73.4783687,3.0,11.0,7.0
23.1633321,75.800225,20.0,64.0,37.0
23.1633321,75.800225,54.0,127.0,86.0
19.10122,74.73339,42.0,104.0,67.0
19.10122,74.73339,24.0,80.0,45.0
19.053536,72.84643,14.0,34.0,20.0
19.000084,72.85673,21.0,138.0,84.0
19.000084,72.85673,3.0,32.0,16.0
19.060498,72.923356,1.0,29.0,12.0
19.000083,72.813993,20.0,22.0,21.0
19.047,72.8746,4.0,6.0,5.0
19.10861,72.83622,48.0,51.0,50.0
18.616318,73.765797,28.0,138.0,110.0
18.616318,73.765797,2.0,65.0,38.0
18.60577,73.749976,92.0,312.0,202.0
18.60577,73.749976,50.0,103.0,76.0
18.501793,73.927532,1.0,60.0,22.0
18.45445,73.854155,2.0,8.0,5.0
18.45445,73.854155,3.0,107.0,10.0
18.96702,72.84214,75.0,117.0,96.0
18.96702,72.84214,59.0,113.0,88.0
18.96702,72.84214,16.0,27.0,21.0
18.96702,72.84214,5.0,85.0,44.0
19.1878657,72.8304069,1.0,38.0,9.0
18.897756,72.81332,6.0,11.0,8.0
18.547056,73.826908,1.0,5.0,2.0
18.664282,73.763966,5.0,61.0,33.0
16.5038,74.3623,1.0,22.0,14.0
17.6336264,75.9132495,59.0,112.0,84.0
20.0073285,73.7762427,3.0,3.0,3.0
20.0073285,73.7762427,3.0,15.0,9.0
20.021503,73.813844,57.0,109.0,80.0
20.021503,73.813844,21.0,85.0,58.0
19.95022,73.73148,91.0,252.0,131.0
19.9591346,73.7788008,8.0,38.0,18.0
21.121801,79.04952,12.0,86.0,25.0
21.121801,79.04952,1.0,84.0,54.0
21.14472,79.107595,12.0,50.0,28.0
21.152875,79.0517531,98.0,177.0,128.0
21.143383,79.048912,75.0,229.0,142.0
21.143383,79.048912,4.0,4.0,4.0
19.063,73.1209,51.0,118.0,96.0
19.265594,76.761463,2.0,52.0,8.0
19.265594,76.761463,1.0,5.0,4.0
18.63673,73.82487,73.0,149.0,115.0
18.63673,73.82487,24.0,76.0,41.0
19.090337,73.014232,20.0,70.0,43.0
19.0575752,73.0151367,12.0,30.0,18.0
19.0575752,73.0151367,16.0,102.0,71.0
19.02579,73.10297,29.0,150.0,96.0
19.02579,73.10297,1.0,100.0,36.0
18.536457,73.805454,1.0,41.0,20.0
18.530085,73.849598,47.0,125.0,96.0
20.34652,85.8163,22.0,115.0,46.0
22.06156703,85.47409613,4.0,4.0,4.0
21.8004996,83.8396977,31.0,350.0,137.0
21.8004996,83.8396977,28.0,32.0,30.0
20.94185,86.1151,22.0,121.0,72.0
20.48891,85.84768,104.0,320.0,187.0
20.48891,85.84768,5.0,7.0,6.0
20.48891,85.84768,4.0,23.0,10.0
20.48891,85.84768,10.0,103.0,32.0
17.6336264,75.9132495,12.0,42.0,23.0
17.6336264,75.9132495,30.0,78.0,46.0
17.65439,75.90649,56.0,99.0,71.0
17.65439,75.90649,79.0,120.0,99.0
19.26777,72.97182,1.0,4.0,3.0
19.222279,72.957979,53.0,138.0,84.0
19.222279,72.957979,12.0,48.0,27.0
19.235581,73.159121,48.0,309.0,156.0
19.235581,73.159121,4.0,14.0,7.0
30.649961,76.331442,32.0,35.0,34.0
30.349388,76.366642,6.0,8.0,6.0
26.470859,74.646594,109.0,226.0,149.0
26.470859,74.646594,3.0,4.0,4.0
26.470859,74.646594,26.0,43.0,33.0
27.554793,76.611536,68.0,151.0,97.0
27.554793,76.611536,14.0,50.0,33.0
21.51161,86.89088,28.0,72.0,45.0
22.1166054,85.3945546,37.0,332.0,162.0
22.1166054,85.3945546,52.0,336.0,162.0
21.941841,86.728318,60.0,179.0,104.0
21.941841,86.728318,1.0,4.0,2.0
21.941841,86.728318,8.0,86.0,53.0
20.24079,85.836784,103.0,321.0,219.0
20.24079,85.836784,32.0,170.0,79.0
20.24079,85.836784,3.0,225.0,213.0
21.6439,85.599355,8.0,106.0,25.0
21.6439,85.599355,17.0,18.0,17.0
21.847279,85.416905,6.0,7.0,6.0
22.265816,86.174829,44.0,159.0,100.0
22.265816,86.174829,6.0,51.0,31.0
22.18972222,84.86277778,97.0,106.0,99.0
22.18972222,84.86277778,16.0,32.0,26.0
23.55519,74.44001,12.0,77.0,34.0
23.55519,74.44001,19.0,132.0,67.0
25.106006,76.469948,8.0,11.0,9.0
25.747299,71.393989,4.0,9.0,5.0
25.747299,71.393989,5.0,30.0,12.0
25.747299,71.393989,10.0,106.0,33.0
27.215415,77.50873,16.0,121.0,65.0
21.606865,85.510538,6.0,37.0,20.0
20.9360711,85.1707021,42.0,91.0,63.0
20.9360711,85.1707021,8.0,66.0,30.0
20.9360711,85.1707021,23.0,38.0,31.0
31.62,74.876512,36.0,162.0,113.0
19.445821,72.7988231,4.0,63.0,30.0
20.832874,85.104082,30.0,84.0,55.0
21.51161,86.89088,98.0,319.0,210.0
30.233011,74.907758,76.0,79.0,78.0
31.321907,75.578914,35.0,39.0,37.0
31.321907,75.578914,57.0,66.0,61.0
30.736056,76.209694,52.0,70.0,60.0
29.61075,74.283608,38.0,414.0,115.0
29.61075,74.283608,1.0,11.0,5.0
26.902909,75.836858,9.0,15.0,10.0
26.902909,75.836858,26.0,67.0,54.0
26.843698,75.766894,103.0,238.0,141.0
26.843698,75.766894,7.0,77.0,23.0
26.843698,75.766894,9.0,14.0,10.0
26.843698,75.766894,23.0,100.0,49.0
26.9164092,75.7994901,4.0,13.0,9.0
25.16409,75.858137,1.0,4.0,3.0
25.16409,75.858137,4.0,112.0,39.0
25.196024,75.855668,83.0,310.0,188.0
25.196024,75.855668,105.0,189.0,147.0
25.14389,75.821256,260.0,348.0,308.0
27.213494,73.734444,96.0,500.0,177.0
27.213494,73.734444,13.0,112.0,35.0
27.213494,73.734444,24.0,104.0,43.0
26.29581,73.082283,81.0,414.0,174.0
26.29581,73.082283,17.0,110.0,52.0
26.29581,73.082283,5.0,19.0,10.0
26.29581,73.082283,3.0,13.0,6.0
26.215415,73.070156,52.0,327.0,200.0
26.215415,73.070156,14.0,103.0,36.0
26.253384,72.976571,89.0,495.0,186.0
26.253384,72.976571,17.0,137.0,61.0
25.771061,73.340227,5.0,13.0,8.0
25.771061,73.340227,8.0,87.0,34.0
24.041198,74.780702,2.0,11.0,5.0
25.03636,73.883502,17.0,71.0,30.0
26.031443,76.359327,100.0,281.0,160.0
26.031443,76.359327,2.0,7.0,3.0
28.296139,74.961696,16.0,49.0,28.0
28.296139,74.961696,13.0,17.0,15.0
26.895552,76.334753,57.0,213.0,89.0
26.699557,77.898881,60.0,346.0,170.0
26.699557,77.898881,65.0,295.0,139.0
26.699557,77.898881,45.0,105.0,87.0
26.786682,75.827928,23.0,105.0,32.0
26.912329,70.909168,6.0,12.0,8.0
25.344694,72.626208,67.0,379.0,198.0
28.194909,76.862296,130.0,500.0,368.0
28.194909,76.862296,29.0,113.0,69.0
28.194909,76.862296,30.0,155.0,90.0
28.207266,76.829265,91.0,480.0,340.0
28.207266,76.829265,6.0,25.0,11.0
25.344694,72.626208,24.0,138.0,67.0
26.268249,73.0193853,1.0,26.0,10.0
26.268249,73.0193853,12.0,142.0,33.0
26.268249,73.0193853,3.0,98.0,34.0
28.018792,73.292658,14.0,125.0,46.0
25.435774,75.644272,113.0,187.0,132.0
25.435774,75.644272,2.0,100.0,8.0
17.470431,78.566959,3.0,6.0,5.0
17.470431,78.566959,8.0,53.0,20.0
17.5184,78.278777,50.0,85.0,65.0
17.5184,78.278777,59.0,86.0,71.0
17.5184,78.278777,1.0,24.0,9.0
17.5184,78.278777,5.0,140.0,89.0
17.5316895,78.218939,30.0,49.0,36.0
17.5316895,78.218939,59.0,60.0,60.0
17.585705,78.126199,3.0,5.0,5.0
17.585705,78.126199,14.0,18.0,16.0
10.942451,76.978996,33.0,62.0,48.0
10.942451,76.978996,2.0,2.0,2.0
10.942451,76.978996,20.0,22.0,21.0
11.7637683,79.7499835,1.0,2.0,2.0
13.4127,80.1081,49.0,395.0,159.0
13.4127,80.1081,2.0,8.0,4.0
13.4127,80.1081,1.0,49.0,28.0
27.608912,75.153302,92.0,259.0,145.0
27.608912,75.153302,15.0,93.0,31.0
27.608912,75.153302,20.0,86.0,40.0
29.931624,73.864511,36.0,174.0,81.0
29.931624,73.864511,2.0,25.0,7.0
26.159933,75.780517,3.0,5.0,4.0
24.5886166,73.6321397,16.0,94.0,38.0
10.7654824,79.1389968,14.0,19.0,17.0
8.816428,78.099039,33.0,79.0,49.0
11.0973603,77.3228673,23.0,30.0,26.0
17.540891,78.358528,71.0,132.0,94.0
17.540891,78.358528,1.0,6.0,4.0
17.540891,78.358528,2.0,10.0,6.0
9.865935,78.022669,1.0,1.0,1.0
10.798548,79.838212,2.0,2.0,2.0
10.798548,79.838212,8.0,27.0,12.0
11.258242,77.552761,12.0,14.0,13.0
11.258242,77.552761,1.0,24.0,23.0
10.423417,78.784889,66.0,101.0,82.0
27.33853,88.614099,1.0,1.0,1.0
27.33853,88.614099,1.0,12.0,7.0
27.33853,88.614099,16.0,18.0,17.0
13.1278,80.2642,1.0,14.0,8.0
13.1278,80.2642,2.0,10.0,6.0
13.1278,80.2642,46.0,60.0,52.0
13.1278,80.2642,27.0,35.0,30.0
17.393559,78.339194,10.0,15.0,11.0
17.393559,78.339194,10.0,17.0,11.0
17.544899,78.486949,73.0,110.0,87.0
17.544899,78.486949,3.0,4.0,4.0
17.429398,78.569354,28.0,32.0,31.0
17.429398,78.569354,34.0,40.0,36.0
17.37206,78.50864,44.0,138.0,68.0
13.1662,80.2584,15.0,19.0,16.0
26.90723,80.98579,31.0,33.0,32.0
26.90723,80.98579,41.0,48.0,42.0
26.90723,80.98579,10.0,15.0,13.0
26.8458805,80.9365541,108.0,254.0,195.0
26.8458805,80.9365541,106.0,500.0,306.0
26.8458805,80.9365541,25.0,125.0,90.0
26.83399722,80.8917361,182.0,363.0,308.0
27.169338,78.03582,4.0,73.0,18.0
27.19862,77.92066,43.0,404.0,174.0
27.19862,77.92066,116.0,500.0,282.0
28.964949,77.278761,2.0,68.0,21.0
28.359581,79.414455,13.0,81.0,40.0
28.557054,77.453663,23.0,130.0,71.0
28.557054,77.453663,3.0,120.0,36.0
28.725645,77.749675,7.0,77.0,26.0
25.4547,78.6039,46.0,132.0,79.0
26.428282,80.327067,27.0,368.0,123.0
28.38910936,79.42963708,12.0,32.0,18.0
28.406963,77.849831,122.0,258.0,191.0
28.406963,77.849831,47.0,164.0,73.0
27.168897,78.37696,36.0,204.0,103.0
27.168897,78.37696,16.0,55.0,22.0
17.528544,78.286195,3.0,5.0,3.0
17.528544,78.286195,25.0,35.0,28.0
17.4559458,78.4332152,46.0,74.0,59.0
17.417094,78.457437,73.0,90.0,85.0
23.8175497,91.2726974,46.0,84.0,63.0
28.646233,77.358075,9.0,37.0,16.0
26.730136,83.433859,2.0,10.0,4.0
28.47272,77.482,10.0,101.0,39.0
27.23711,78.01936,32.0,32.0,32.0
27.23711,78.01936,3.0,4.0,4.0
27.19865833,78.00598056,32.0,108.0,34.0
27.19412,77.96237,33.0,34.0,34.0
28.2348927,77.8683002,86.0,464.0,232.0
28.2348927,77.8683002,38.0,102.0,74.0
26.766433,80.927299,4.0,5.0,5.0
26.86812,81.005119,5.0,8.0,7.0
27.1594,78.3953,23.0,51.0,30.0
28.646233,77.358075,147.0,498.0,374.0
22.7605581,88.3617589,7.0,9.0,8.0
22.7605581,88.3617589,8.0,11.0,9.0
22.7605581,88.3617589,40.0,66.0,49.0
23.567923,87.306843,42.0,236.0,108.0
23.567923,87.306843,11.0,61.0,31.0
23.567923,87.306843,9.0,76.0,18.0
23.508764,87.35444,30.0,164.0,80.0
23.508764,87.35444,1.0,11.0,3.0
23.508764,87.35444,24.0,70.0,54.0
23.549395,87.300496,21.0,76.0,44.0
22.06047,88.109737,57.0,110.0,82.0
25.32393,82.99687,1.0,9.0,4.0
27.571409,77.655757,12.0,12.0,12.0
27.571409,77.655757,15.0,15.0,15.0
30.269444,78.044167,2.0,8.0,6.0
30.269444,78.044167,23.0,78.0,41.0
30.075911,78.2859547,17.0,25.0,21.0
28.5898,77.3101,16.0,23.0,21.0
25.425602,81.917152,6.0,6.0,6.0
25.425602,81.917152,5.0,5.0,5.0
25.494,81.863,59.0,168.0,108.0
25.494,81.863,20.0,41.0,29.0
25.494,81.863,7.0,67.0,25.0
25.44919916,81.82735986,5.0,5.0,5.0
25.44919916,81.82735986,8.0,12.0,10.0
28.802625,78.753728,29.0,30.0,30.0
28.802625,78.753728,5.0,6.0,6.0
28.802625,78.753728,34.0,40.0,37.0
28.802625,78.753728,26.0,39.0,30.0
29.4723508,77.7194031,66.0,176.0,128.0
28.5447608,77.3231257,13.0,122.0,41.0
28.5898,77.3101,137.0,500.0,382.0
28.83526,78.7446,10.0,24.0,13.0
