country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","13-01-2026 14:00:00","20.48891     ","85.84768     ",CO,10,103,32
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","13-01-2026 14:00:00",17.6336264,75.9132495,CO,12,42,23
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","13-01-2026 14:00:00",17.6336264,75.9132495,OZONE,30,78,46
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","13-01-2026 14:00:00",17.65439,75.90649,PM2.5,56,99,71
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","13-01-2026 14:00:00",17.65439,75.90649,PM10,79,120,99
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","13-01-2026 14:00:00",19.26777,72.97182,NH3,1,4,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","13-01-2026 14:00:00",19.222279,72.957979,PM2.5,53,138,84
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","13-01-2026 14:00:00",19.222279,72.957979,NO2,12,48,27
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","13-01-2026 14:00:00",19.235581,73.159121,PM2.5,48,309,156
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","13-01-2026 14:00:00",19.235581,73.159121,SO2,4,14,7
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","13-01-2026 14:00:00",30.649961,76.331442,OZONE,32,35,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB","13-01-2026 14:00:00",30.349388,76.366642,NH3,6,8,6
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","13-01-2026 14:00:00",31.0325454,76.5623046,NO2,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","13-01-2026 14:00:00",26.470859,74.646594,PM10,109,226,149
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","13-01-2026 14:00:00",26.470859,74.646594,NH3,3,4,4
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","13-01-2026 14:00:00",26.470859,74.646594,CO,26,43,33
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","13-01-2026 14:00:00",27.554793,76.611536,PM2.5,68,151,97
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","13-01-2026 14:00:00",27.554793,76.611536,OZONE,14,50,33
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","13-01-2026 14:00:00",21.51161,86.89088,CO,28,72,45
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","13-01-2026 14:00:00",22.1166054,85.3945546,PM2.5,37,332,162
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","13-01-2026 14:00:00",22.1166054,85.3945546,PM10,52,336,162
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","13-01-2026 14:00:00",21.941841,86.728318,PM2.5,60,179,104
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","13-01-2026 14:00:00",21.941841,86.728318,NH3,1,4,2
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","13-01-2026 14:00:00",21.941841,86.728318,OZONE,8,86,53
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","13-01-2026 14:00:00",20.240790,85.836784,PM2.5,103,321,219
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","13-01-2026 14:00:00",20.240790,85.836784,NO2,32,170,79
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","13-01-2026 14:00:00",20.240790,85.836784,OZONE,3,225,213
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","13-01-2026 14:00:00",21.643900,85.599355,CO,8,106,25
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","13-01-2026 14:00:00",21.643900,85.599355,OZONE,17,18,17
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","13-01-2026 14:00:00",21.847279,85.416905,NH3,6,7,6
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","13-01-2026 14:00:00",22.265816,86.174829,PM10,44,159,100
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","13-01-2026 14:00:00",22.265816,86.174829,OZONE,6,51,31
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","13-01-2026 14:00:00",22.18972222,84.86277778,PM10,97,106,99
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","13-01-2026 14:00:00",22.18972222,84.86277778,CO,16,32,26
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","13-01-2026 14:00:00",23.555190,74.440010,NO2,12,77,34
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","13-01-2026 14:00:00",23.555190,74.440010,OZONE,19,132,67
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","13-01-2026 14:00:00",25.106006,76.469948,NH3,8,11,9
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","13-01-2026 14:00:00",25.747299,71.393989,NH3,4,9,5
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","13-01-2026 14:00:00",25.747299,71.393989,SO2,5,30,12
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","13-01-2026 14:00:00",25.747299,71.393989,CO,10,106,33
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","13-01-2026 14:00:00",27.215415,77.50873,CO,16,121,65
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","13-01-2026 14:00:00",21.606865,85.510538,CO,6,37,20
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","13-01-2026 14:00:00",20.9360711,85.1707021,NO2,42,91,63
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","13-01-2026 14:00:00",20.9360711,85.1707021,SO2,8,66,30
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","13-01-2026 14:00:00",20.9360711,85.1707021,OZONE,23,38,31
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","13-01-2026 14:00:00",31.620000,74.876512,PM10,36,162,113
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","13-01-2026 14:00:00",19.4458210,72.7988231,OZONE,4,63,30
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","13-01-2026 14:00:00",20.832874,85.104082,CO,30,84,55
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","13-01-2026 14:00:00",21.51161,86.89088,PM2.5,98,319,210
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","13-01-2026 14:00:00",30.233011,74.907758,CO,76,79,78
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","13-01-2026 14:00:00",31.321907,75.578914,NO2,35,39,37
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","13-01-2026 14:00:00",31.321907,75.578914,CO,57,66,61
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","13-01-2026 14:00:00","30.736056 ",76.209694,CO,52,70,60
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","13-01-2026 14:00:00",29.610750,74.283608,PM2.5,38,414,115
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","13-01-2026 14:00:00",29.610750,74.283608,SO2,1,11,5
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","13-01-2026 14:00:00",26.902909,75.836858,NH3,9,15,10
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","13-01-2026 14:00:00",26.902909,75.836858,OZONE,26,67,54
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-01-2026 14:00:00",26.843698,75.766894,PM10,103,238,141
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-01-2026 14:00:00",26.843698,75.766894,NO2,7,77,23
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-01-2026 14:00:00",26.843698,75.766894,NH3,9,14,10
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-01-2026 14:00:00",26.843698,75.766894,CO,23,100,49
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-01-2026 14:00:00",26.9164092,75.7994901,NH3,4,13,9
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","13-01-2026 14:00:00",25.164090,75.858137,NH3,1,4,3
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","13-01-2026 14:00:00",25.164090,75.858137,OZONE,4,112,39
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","13-01-2026 14:00:00",25.196024,75.855668,PM2.5,83,310,188
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","13-01-2026 14:00:00",25.196024,75.855668,PM10,105,189,147
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","13-01-2026 14:00:00",25.14389,75.821256,PM2.5,260,348,308
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-01-2026 14:00:00",27.213494,73.734444,PM10,96,500,177
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-01-2026 14:00:00",27.213494,73.734444,NO2,13,112,35
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-01-2026 14:00:00",27.213494,73.734444,CO,24,104,43
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-01-2026 14:00:00",26.295810,73.082283,PM10,81,414,174
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-01-2026 14:00:00",26.295810,73.082283,NO2,17,110,52
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-01-2026 14:00:00",26.295810,73.082283,NH3,5,19,10
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-01-2026 14:00:00",26.295810,73.082283,SO2,3,13,6
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-01-2026 14:00:00",26.215415,73.070156,PM2.5,52,327,200
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-01-2026 14:00:00",26.215415,73.070156,CO,14,103,36
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","13-01-2026 14:00:00",26.253384,72.976571,PM10,89,495,186
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","13-01-2026 14:00:00",26.253384,72.976571,NO2,17,137,61
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-01-2026 14:00:00",25.771061," 73.340227",SO2,5,13,8
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-01-2026 14:00:00",25.771061," 73.340227",OZONE,8,87,34
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","13-01-2026 14:00:00",24.041198,74.780702,SO2,2,11,5
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","13-01-2026 14:00:00",25.036360,73.883502,NO2,17,71,30
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","13-01-2026 14:00:00",26.031443,76.359327,PM10,100,281,160
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","13-01-2026 14:00:00",26.031443,76.359327,SO2,2,7,3
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","13-01-2026 14:00:00",28.296139,74.961696,NO2,16,49,28
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","13-01-2026 14:00:00",28.296139,74.961696,NH3,13,17,15
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","13-01-2026 14:00:00",26.895552,76.334753,PM10,57,213,89
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-01-2026 14:00:00",26.699557,77.898881,PM2.5,60,346,170
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-01-2026 14:00:00",26.699557,77.898881,PM10,65,295,139
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-01-2026 14:00:00",26.699557,77.898881,CO,45,105,87
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","13-01-2026 14:00:00",26.786682,75.827928,CO,23,105,32
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","13-01-2026 14:00:00",26.9502929,75.730943,SO2,NA,NA,NA
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","13-01-2026 14:00:00",26.912329,70.909168,NH3,6,12,8
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-01-2026 14:00:00",25.344694,72.626208,PM2.5,67,379,198
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","13-01-2026 14:00:00",28.194909,76.862296,PM2.5,130,500,368
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","13-01-2026 14:00:00",28.194909,76.862296,NO2,29,113,69
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","13-01-2026 14:00:00",28.194909,76.862296,CO,30,155,90
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","13-01-2026 14:00:00",28.207266,76.829265,PM2.5,91,480,340
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","13-01-2026 14:00:00",28.207266,76.829265,SO2,6,25,11
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-01-2026 14:00:00",25.344694,72.626208,CO,24,138,67
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-01-2026 14:00:00",26.268249,73.0193853,SO2,1,26,10
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-01-2026 14:00:00",26.268249,73.0193853,CO,12,142,33
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-01-2026 14:00:00",26.268249,73.0193853,OZONE,3,98,34
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","13-01-2026 14:00:00",28.018792,73.292658,OZONE,14,125,46
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","13-01-2026 14:00:00",25.435774,75.644272,PM10,113,187,132
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","13-01-2026 14:00:00",25.435774,75.644272,CO,2,100,8
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","13-01-2026 14:00:00",17.470431,78.566959,NH3,3,6,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","13-01-2026 14:00:00",17.470431,78.566959,OZONE,8,53,20
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-01-2026 14:00:00",17.518400,78.278777,PM2.5,50,85,65
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-01-2026 14:00:00",17.518400,78.278777,PM10,59,86,71
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-01-2026 14:00:00",17.518400,78.278777,NH3,1,24,9
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-01-2026 14:00:00",17.518400,78.278777,CO,5,140,89
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","13-01-2026 14:00:00",17.5316895,78.218939,CO,30,49,36
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","13-01-2026 14:00:00",17.5316895,78.218939,OZONE,59,60,60
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-01-2026 14:00:00",17.585705,78.126199,NH3,3,5,5
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-01-2026 14:00:00",17.585705,78.126199,SO2,14,18,16
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","13-01-2026 14:00:00",10.942451,76.978996,PM2.5,33,62,48
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","13-01-2026 14:00:00",10.942451,76.978996,NH3,2,2,2
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","13-01-2026 14:00:00",10.942451,76.978996,SO2,20,22,21
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","13-01-2026 14:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","13-01-2026 14:00:00",10.358535,77.984321,NH3,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","13-01-2026 14:00:00",13.4127,80.1081,PM2.5,49,395,159
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","13-01-2026 14:00:00",13.4127,80.1081,NO2,2,8,4
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","13-01-2026 14:00:00",13.4127,80.1081,SO2,1,49,28
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","13-01-2026 14:00:00",27.608912,75.153302,PM10,92,259,145
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","13-01-2026 14:00:00",27.608912,75.153302,NO2,15,93,31
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","13-01-2026 14:00:00",27.608912,75.153302,CO,20,86,40
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-01-2026 14:00:00",29.931624,73.864511,NO2,36,174,81
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-01-2026 14:00:00",29.931624,73.864511,NH3,2,25,7
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","13-01-2026 14:00:00",26.159933,75.780517,SO2,3,5,4
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","13-01-2026 14:00:00",24.5886166,73.6321397,NO2,16,94,38
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","13-01-2026 14:00:00",10.7654824,79.1389968,SO2,14,19,17
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","13-01-2026 14:00:00","8.816428 ",78.099039,PM10,33,79,49
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","13-01-2026 14:00:00",11.0973603,77.3228673,CO,23,30,26
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","13-01-2026 14:00:00",17.540891,78.358528,PM2.5,71,132,94
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","13-01-2026 14:00:00",17.540891,78.358528,NH3,1,6,4
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","13-01-2026 14:00:00",17.540891,78.358528,SO2,2,10,6
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","13-01-2026 14:00:00",9.865935,78.022669,OZONE,1,1,1
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","13-01-2026 14:00:00",10.798548,79.838212,NH3,2,2,2
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","13-01-2026 14:00:00",10.798548,79.838212,CO,8,27,12
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-01-2026 14:00:00",11.258242,77.552761,SO2,12,14,13
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-01-2026 14:00:00",11.258242,77.552761,OZONE,1,24,23
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","13-01-2026 14:00:00",10.423417,78.784889,PM10,66,101,82
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","13-01-2026 14:00:00",27.338530,88.614099,NH3,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","13-01-2026 14:00:00",27.338530,88.614099,CO,1,12,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","13-01-2026 14:00:00",27.338530,88.614099,OZONE,16,18,17
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","13-01-2026 14:00:00",13.1278,80.2642,NO2,1,14,8
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","13-01-2026 14:00:00",13.1278,80.2642,SO2,2,10,6
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","13-01-2026 14:00:00",13.1278,80.2642,CO,46,60,52
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","13-01-2026 14:00:00",13.1278,80.2642,OZONE,27,35,30
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","13-01-2026 14:00:00",17.393559,78.339194,NO2,10,15,11
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","13-01-2026 14:00:00",17.393559,78.339194,SO2,10,17,11
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","13-01-2026 14:00:00",17.544899,78.486949,PM10,73,110,87
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","13-01-2026 14:00:00",17.544899,78.486949,NH3,3,4,4
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","13-01-2026 14:00:00",17.429398,78.569354,CO,28,32,31
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","13-01-2026 14:00:00",17.429398,78.569354,OZONE,34,40,36
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","13-01-2026 14:00:00",17.37206,78.50864,PM2.5,44,138,68
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","13-01-2026 14:00:00",13.1662,80.2584,SO2,15,19,16
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","13-01-2026 14:00:00",13.164544,80.26285,NO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","13-01-2026 14:00:00",26.90723,80.98579,NO2,31,33,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","13-01-2026 14:00:00",26.90723,80.98579,SO2,41,48,42
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","13-01-2026 14:00:00",26.90723,80.98579,CO,10,15,13
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","13-01-2026 14:00:00",26.8458805,80.9365541,PM2.5,108,254,195
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","13-01-2026 14:00:00",26.8458805,80.9365541,PM10,106,500,306
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","13-01-2026 14:00:00",26.8458805,80.9365541,CO,25,125,90
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","13-01-2026 14:00:00",26.83399722,80.8917361,PM2.5,182,363,308
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","13-01-2026 14:00:00",27.169338,78.03582,CO,4,73,18
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","13-01-2026 14:00:00",27.169338,78.03582,OZONE,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-01-2026 14:00:00",27.19862,77.92066,PM2.5,43,404,174
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-01-2026 14:00:00",27.19862,77.92066,PM10,116,500,282
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","13-01-2026 14:00:00",28.964949,77.278761,OZONE,2,68,21
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","13-01-2026 14:00:00",28.359581,79.414455,PM2.5,13,81,40
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","13-01-2026 14:00:00",28.557054,77.453663,CO,23,130,71
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","13-01-2026 14:00:00",28.557054,77.453663,OZONE,3,120,36
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","13-01-2026 14:00:00",28.725645,77.749675,OZONE,7,77,26
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","13-01-2026 14:00:00",25.4547,78.6039,PM10,46,132,79
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","13-01-2026 14:00:00",26.428282,80.327067,PM2.5,27,368,123
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","13-01-2026 14:00:00",28.38910936,79.42963708,CO,12,32,18
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","13-01-2026 14:00:00",28.406963,77.849831,PM10,122,258,191
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","13-01-2026 14:00:00",28.406963,77.849831,NO2,47,164,73
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","13-01-2026 14:00:00",27.168897,78.376960,PM10,36,204,103
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","13-01-2026 14:00:00",27.168897,78.376960,SO2,NA,NA,NA
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","13-01-2026 14:00:00",27.168897,78.376960,CO,16,55,22
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-01-2026 14:00:00",17.528544,78.286195,NH3,3,5,3
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-01-2026 14:00:00",17.528544,78.286195,OZONE,25,35,28
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","13-01-2026 14:00:00",17.4559458,78.4332152,PM2.5,46,74,59
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","13-01-2026 14:00:00",17.417094,78.457437,PM10,73,90,85
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","13-01-2026 14:00:00",23.8175497,91.2726974,PM10,46,84,63
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","13-01-2026 14:00:00",28.646233,77.358075,OZONE,9,37,16
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","13-01-2026 14:00:00",28.6603346,77.3572563,SO2,NA,NA,NA
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","13-01-2026 14:00:00",26.730136,83.433859,OZONE,2,10,4
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","13-01-2026 14:00:00",28.47272,77.482000,CO,10,101,39
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","13-01-2026 14:00:00",27.23711,78.01936,NO2,32,32,32
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","13-01-2026 14:00:00",27.23711,78.01936,NH3,3,4,4
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","13-01-2026 14:00:00",27.106972,78.000111,PM10,NA,NA,NA
